latitude,longitude,is_green
32.88218,-117.255782,1
32.88218,-117.24672,1
32.882168,-117.256632,1
32.882168,-117.249538,1
32.882168,-117.232928,1
32.882156,-117.254918,1
32.882156,-117.242273,1
32.882145,-117.25574,1
32.882145,-117.246408,1
32.882133,-117.256674,1
32.882133,-117.249906,1
32.882133,-117.231356,1
32.882121,-117.254777,1
32.882121,-117.237431,1
32.882109,-117.255924,1
32.882109,-117.246989,1
32.882109,-117.230393,1
32.882098,-117.253148,1
32.882098,-117.236652,1
32.882086,-117.255542,1
32.882086,-117.246946,1
32.882086,-117.230605,1
32.882074,-117.253134,1
32.882074,-117.237374,1
32.882063,-117.255513,1
32.882063,-117.246663,1
32.882051,-117.256745,1
32.882051,-117.250359,1
32.882051,-117.234967,1
32.882039,-117.254833,1
32.882039,-117.24495,1
32.882027,-117.255683,1
32.882027,-117.246791,1
32.882016,-117.256533,1
32.882016,-117.248745,1
32.882016,-117.231073,1
32.882004,-117.25312,1
32.882004,-117.235009,1
32.881992,-117.254706,1
32.881992,-117.236468,1
32.88198,-117.255046,1
32.88198,-117.237714,1
32.881969,-117.255173,1
32.881969,-117.237303,1
32.881957,-117.255372,1
32.881957,-117.237247,1
32.881945,-117.255329,1
32.881945,-117.235887,1
32.881934,-117.254961,1
32.881934,-117.235462,1
32.881922,-117.254706,1
32.881922,-117.231696,1
32.88191,-117.253248,1
32.88191,-117.231271,1
32.881898,-117.253092,1
32.881887,-117.256986,1
32.881887,-117.250883,1
32.881875,-117.256788,1
32.881875,-117.250515,1
32.881863,-117.256462,1
32.881863,-117.248192,1
32.881852,-117.256065,1
32.881852,-117.246437,1
32.88184,-117.255811,1
32.88184,-117.245729,1
32.881828,-117.255782,1
32.881828,-117.245913,1
32.881816,-117.256122,1
32.881816,-117.246691,1
32.881805,-117.256519,1
32.881805,-117.24883,1
32.881793,-117.256986,1
32.881793,-117.252979,1
32.881793,-117.231724,1
32.881781,-117.254989,1
32.881781,-117.237247,1
32.88177,-117.255697,1
32.88177,-117.245913,1
32.881758,-117.256363,1
32.881758,-117.248235,1
32.881758,-117.231087,1
32.881746,-117.253573,1
32.881746,-117.236156,1
32.881734,-117.255272,1
32.881734,-117.237601,1
32.881723,-117.256065,1
32.881723,-117.246691,1
32.881711,-117.256717,1
32.881711,-117.251449,1
32.881711,-117.231016,1
32.881699,-117.253602,1
32.881699,-117.234146,1
32.881688,-117.255131,1
32.881688,-117.236907,1
32.881676,-117.255357,1
32.881676,-117.243449,1
32.881664,-117.255683,1
32.881664,-117.246564,1
32.881652,-117.25632,1
32.881652,-117.250203,1
32.881652,-117.230591,1
32.881641,-117.253446,1
32.881641,-117.234584,1
32.881629,-117.255287,1
32.881629,-117.246451,1
32.881617,-117.25632,1
32.881617,-117.250458,1
32.881617,-117.231625,1
32.881605,-117.254706,1
32.881605,-117.245955,1
32.881594,-117.256292,1
32.881594,-117.251223,1
32.881594,-117.234032,1
32.881582,-117.255315,1
32.881582,-117.248886,1
32.881582,-117.229416,1
32.88157,-117.253432,1
32.88157,-117.242104,1
32.881559,-117.255952,1
32.881559,-117.250246,1
32.881559,-117.231002,1
32.881547,-117.2538,1
32.881547,-117.245813,1
32.881535,-117.255952,1
32.881535,-117.250529,1
32.881535,-117.230832,1
32.881523,-117.253587,1
32.881523,-117.23896,1
32.881512,-117.255485,1
32.881512,-117.249424,1
32.8815,-117.256136,1
32.8815,-117.251308,1
32.881488,-117.256901,1
32.881488,-117.253531,1
32.881488,-117.230875,1
32.881477,-117.254026,1
32.881477,-117.234131,1
32.881465,-117.254904,1
32.881465,-117.242302,1
32.881453,-117.255372,1
32.881453,-117.248192,1
32.881441,-117.255825,1
32.881441,-117.25118,1
32.88143,-117.256632,1
32.88143,-117.253545,1
32.88143,-117.231257,1
32.881418,-117.254281,1
32.881418,-117.240716,1
32.881406,-117.255556,1
32.881406,-117.250331,1
32.881395,-117.256094,1
32.881395,-117.251548,1
32.881383,-117.256915,1
32.881383,-117.253715,1
32.881383,-117.2345,1
32.881371,-117.25489,1
32.881371,-117.247683,1
32.881359,-117.256009,1
32.881359,-117.251208,1
32.881348,-117.256943,1
32.881348,-117.253701,1
32.881348,-117.233593,1
32.881336,-117.254848,1
32.881336,-117.246918,1
32.881324,-117.255811,1
32.881324,-117.250288,1
32.881312,-117.256575,1
32.881312,-117.253248,1
32.881312,-117.230945,1
32.881301,-117.254083,1
32.881301,-117.237006,1
32.881289,-117.254904,1
32.881289,-117.24335,1
32.881277,-117.255726,1
32.881277,-117.249127,1
32.881266,-117.256264,1
32.881266,-117.250826,1
32.881254,-117.256802,1
32.881254,-117.25295,1
32.881254,-117.23086,1
32.881242,-117.253913,1
32.881242,-117.232772,1
32.88123,-117.254749,1
32.88123,-117.236439,1
32.881219,-117.255754,1
32.881219,-117.246918,1
32.881207,-117.256915,1
32.881207,-117.253347,1
32.881207,-117.235618,1
32.881195,-117.255428,1
32.881195,-117.243576,1
32.881195,-117.230719,1
32.881184,-117.253856,1
32.881184,-117.238195,1
32.881172,-117.256165,1
32.881172,-117.249566,1
32.881172,-117.234995,1
32.88116,-117.255088,1
32.88116,-117.243321,1
32.88116,-117.230846,1
32.881148,-117.25414,1
32.881148,-117.24175,1
32.881137,-117.25666,1
32.881137,-117.252653,1
32.881137,-117.235576,1
32.881125,-117.255159,1
32.881125,-117.245743,1
32.881113,-117.256589,1
32.881113,-117.253049,1
32.881113,-117.233268,1
32.881102,-117.254579,1
32.881102,-117.239257,1
32.88109,-117.255839,1
32.88109,-117.250316,1
32.88109,-117.230974,1
32.881078,-117.254338,1
32.881078,-117.240149,1
32.881066,-117.255457,1
32.881066,-117.249566,1
32.881055,-117.256504,1
32.881055,-117.252964,1
32.881055,-117.234089,1
32.881043,-117.254706,1
32.881043,-117.248093,1
32.881031,-117.255825,1
32.881031,-117.250458,1
32.881031,-117.231356,1
32.88102,-117.254395,1
32.88102,-117.247116,1
32.881008,-117.256221,1
32.881008,-117.251293,1
32.881008,-117.233707,1
32.880996,-117.254734,1
32.880996,-117.248277,1
32.880984,-117.256264,1
32.880984,-117.252412,1
32.880984,-117.233565,1
32.880973,-117.25455,1
32.880973,-117.246536,1
32.880961,-117.256165,1
32.880961,-117.251109,1
32.880961,-117.234669,1
32.880949,-117.25472,1
32.880949,-117.244879,1
32.880938,-117.256533,1
32.880938,-117.252879,1
32.880938,-117.236765,1
32.880926,-117.255343,1
32.880926,-117.248249,1
32.880926,-117.228057,1
32.880914,-117.254083,1
32.880914,-117.241834,1
32.880902,-117.255697,1
32.880902,-117.248589,1
32.880902,-117.23069,1
32.880891,-117.254395,1
32.880891,-117.243095,1
32.880879,-117.255952,1
32.880879,-117.248801,1
32.880879,-117.229657,1
32.880867,-117.254182,1
32.880867,-117.237048,1
32.880855,-117.255216,1
32.880855,-117.245729,1
32.880844,-117.256207,1
32.880844,-117.25135,1
32.880844,-117.230436,1
32.880832,-117.254154,1
32.880832,-117.236751,1
32.88082,-117.254933,1
32.88082,-117.243604,1
32.880809,-117.255938,1
32.880809,-117.249198,1
32.880797,-117.256958,1
32.880797,-117.253191,1
32.880797,-117.236255,1
32.880785,-117.254989,1
32.880785,-117.245743,1
32.880773,-117.255966,1
32.880773,-117.248518,1
32.880762,-117.25666,1
32.880762,-117.252724,1
32.880762,-117.229827,1
32.88075,-117.25431,1
32.88075,-117.237147,1
32.880738,-117.255315,1
32.880738,-117.245587,1
32.880727,-117.25649,1
32.880727,-117.251463,1
32.880727,-117.23205,1
32.880715,-117.254734,1
32.880715,-117.240631,1
32.880703,-117.25608,1
32.880703,-117.247768,1
32.880703,-117.229529,1
32.880691,-117.253078,1
32.880691,-117.237756,1
32.88068,-117.255258,1
32.88068,-117.246182,1
32.880668,-117.25632,1
32.880668,-117.249169,1
32.880668,-117.232588,1
32.880656,-117.254621,1
32.880656,-117.239739,1
32.880645,-117.25574,1
32.880645,-117.247116,1
32.880633,-117.256972,1
32.880633,-117.252879,1
32.880633,-117.237771,1
32.880621,-117.255329,1
32.880621,-117.246366,1
32.880609,-117.256561,1
32.880609,-117.252455,1
32.880609,-117.231087,1
32.880598,-117.25455,1
32.880598,-117.239895,1
32.880586,-117.255881,1
32.880586,-117.247867,1
32.880574,-117.256929,1
32.880574,-117.252936,1
32.880574,-117.237841,1
32.880563,-117.255258,1
32.880563,-117.24655,1
32.880551,-117.256873,1
32.880551,-117.252908,1
32.880551,-117.237388,1
32.880539,-117.255173,1
32.880539,-117.246451,1
32.880527,-117.256788,1
32.880527,-117.252894,1
32.880527,-117.237671,1
32.880516,-117.255485,1
32.880516,-117.247583,1
32.880516,-117.230251,1
32.880504,-117.25414,1
32.880504,-117.241056,1
32.880492,-117.25598,1
32.880492,-117.251308,1
32.880492,-117.230492,1
32.88048,-117.254409,1
32.88048,-117.242344,1
32.880469,-117.256037,1
32.880469,-117.252426,1
32.880469,-117.234839,1
32.880457,-117.255074,1
32.880457,-117.247244,1
32.880445,-117.256958,1
32.880445,-117.253913,1
32.880445,-117.241367,1
32.880434,-117.255272,1
32.880434,-117.248716,1
32.880434,-117.229374,1
32.880422,-117.254239,1
32.880422,-117.243647,1
32.88041,-117.256278,1
32.88041,-117.252709,1
32.88041,-117.23668,1
32.880398,-117.254961,1
32.880398,-117.246621,1
32.880387,-117.25683,1
32.880387,-117.253786,1
32.880387,-117.242174,1
32.880375,-117.255938,1
32.880375,-117.252455,1
32.880375,-117.234061,1
32.880363,-117.255216,1
32.880363,-117.248773,1
32.880363,-117.233622,1
32.880352,-117.255103,1
32.880352,-117.248801,1
32.880352,-117.234089,1
32.88034,-117.255287,1
32.88034,-117.249283,1
32.88034,-117.233947,1
32.880328,-117.255244,1
32.880328,-117.249424,1
32.880328,-117.23804,1
32.880316,-117.255372,1
32.880316,-117.249651,1
32.880316,-117.237516,1
32.880305,-117.255697,1
32.880305,-117.252242,1
32.880305,-117.239498,1
32.880293,-117.255315,1
32.880293,-117.249396,1
32.880293,-117.230931,1
32.880281,-117.254975,1
32.880281,-117.248646,1
32.880281,-117.230336,1
32.88027,-117.25472,1
32.88027,-117.247215,1
32.88027,-117.230011,1
32.880258,-117.254564,1
32.880258,-117.246734,1
32.880258,-117.229388,1
32.880246,-117.254239,1
32.880246,-117.246578,1
32.880246,-117.229643,1
32.880234,-117.254395,1
32.880234,-117.246691,1
32.880234,-117.229416,1
32.880223,-117.254324,1
32.880223,-117.245233,1
32.880211,-117.256858,1
32.880211,-117.253842,1
32.880211,-117.244072,1
32.880199,-117.256547,1
32.880199,-117.253007,1
32.880199,-117.233069,1
32.880188,-117.255626,1
32.880188,-117.249608,1
32.880188,-117.230648,1
32.880176,-117.254791,1
32.880176,-117.244709,1
32.880164,-117.25683,1
32.880164,-117.253842,1
32.880164,-117.233409,1
32.880152,-117.255754,1
32.880152,-117.249594,1
32.880152,-117.230945,1
32.880141,-117.254918,1
32.880141,-117.247244,1
32.880141,-117.230421,1
32.880129,-117.254579,1
32.880129,-117.244695,1
32.880129,-117.229869,1
32.880117,-117.254423,1
32.880117,-117.244482,1
32.880117,-117.229161,1
32.880105,-117.254041,1
32.880105,-117.243576,1
32.880094,-117.256986,1
32.880094,-117.253956,1
32.880094,-117.24393,1
32.880082,-117.257,1
32.880082,-117.253998,1
32.880082,-117.244454,1
32.88007,-117.256844,1
32.88007,-117.253856,1
32.88007,-117.244228,1
32.880059,-117.256646,1
32.880059,-117.253658,1
32.880059,-117.244412,1
32.880059,-117.229416,1
32.880047,-117.25414,1
32.880047,-117.246776,1
32.880047,-117.230393,1
32.880035,-117.254791,1
32.880035,-117.248221,1
32.880035,-117.233282,1
32.880023,-117.255853,1
32.880023,-117.250854,1
32.880023,-117.235009,1
32.880012,-117.256533,1
32.880012,-117.252766,1
32.880012,-117.244638,1
32.880012,-117.229897,1
32.88,-117.254621,1
32.88,-117.247668,1
32.88,-117.232248,1
32.879988,-117.255556,1
32.879988,-117.250529,1
32.879988,-117.235802,1
32.879977,-117.25649,1
32.879977,-117.252752,1
32.879977,-117.246465,1
32.879977,-117.229713,1
32.879965,-117.254366,1
32.879965,-117.248207,1
32.879965,-117.231101,1
32.879953,-117.255202,1
32.879953,-117.249991,1
32.879953,-117.244497,1
32.879941,-117.256547,1
32.879941,-117.253587,1
32.879941,-117.247272,1
32.879941,-117.230025,1
32.87993,-117.254621,1
32.87993,-117.248561,1
32.87993,-117.231611,1
32.879918,-117.255683,1
32.879918,-117.25043,1
32.879918,-117.245063,1
32.879906,-117.256646,1
32.879906,-117.253715,1
32.879906,-117.247527,1
32.879906,-117.230464,1
32.879895,-117.254819,1
32.879895,-117.24849,1
32.879895,-117.234584,1
32.879883,-117.25574,1
32.879883,-117.250316,1
32.879883,-117.244992,1
32.879871,-117.25666,1
32.879871,-117.253616,1
32.879871,-117.246167,1
32.879859,-117.25683,1
32.879859,-117.253885,1
32.879859,-117.247329,1
32.879859,-117.22977,1
32.879848,-117.25421,1
32.879848,-117.247583,1
32.879848,-117.229926,1
32.879836,-117.25431,1
32.879836,-117.247668,1
32.879836,-117.230011,1
32.879824,-117.254281,1
32.879824,-117.247598,1
32.879824,-117.229827,1
32.879812,-117.25414,1
32.879812,-117.247215,1
32.879801,-117.256802,1
32.879801,-117.2538,1
32.879801,-117.245474,1
32.879789,-117.256207,1
32.879789,-117.252483,1
32.879789,-117.244171,1
32.879777,-117.255867,1
32.879777,-117.252171,1
32.879777,-117.237771,1
32.879766,-117.255584,1
32.879766,-117.250628,1
32.879766,-117.234938,1
32.879754,-117.255655,1
32.879754,-117.25067,1
32.879754,-117.237686,1
32.879742,-117.255825,1
32.879742,-117.252143,1
32.879742,-117.241296,1
32.87973,-117.256391,1
32.87973,-117.252625,1
32.87973,-117.246975,1
32.87973,-117.230067,1
32.879719,-117.254125,1
32.879719,-117.247753,1
32.879719,-117.230903,1
32.879707,-117.25489,1
32.879707,-117.249254,1
32.879707,-117.237232,1
32.879695,-117.255782,1
32.879695,-117.250812,1
32.879695,-117.241211,1
32.879684,-117.256462,1
32.879684,-117.252695,1
32.879684,-117.246861,1
32.879684,-117.230053,1
32.879672,-117.254225,1
32.879672,-117.247626,1
32.879672,-117.230945,1
32.87966,-117.254819,1
32.87966,-117.249042,1
32.87966,-117.232857,1
32.879648,-117.255641,1
32.879648,-117.25043,1
32.879648,-117.241282,1
32.879637,-117.256235,1
32.879637,-117.25254,1
32.879637,-117.246762,1
32.879637,-117.230294,1
32.879625,-117.25431,1
32.879625,-117.248065,1
32.879625,-117.23896,1
32.879613,-117.255867,1
32.879613,-117.252186,1
32.879613,-117.245205,1
32.879613,-117.230605,1
32.879602,-117.254437,1
32.879602,-117.249014,1
32.879602,-117.241268,1
32.87959,-117.25608,1
32.87959,-117.252483,1
32.87959,-117.24672,1
32.87959,-117.230266,1
32.879578,-117.254352,1
32.879578,-117.248164,1
32.879578,-117.241211,1
32.879566,-117.255768,1
32.879566,-117.252171,1
32.879566,-117.244978,1
32.879555,-117.256759,1
32.879555,-117.253715,1
32.879555,-117.247371,1
32.879555,-117.230959,1
32.879543,-117.254635,1
32.879543,-117.249099,1
32.879543,-117.23433,1
32.879531,-117.255513,1
32.879531,-117.250699,1
32.879531,-117.242033,1
32.87952,-117.256264,1
32.87952,-117.252568,1
32.87952,-117.245389,1
32.879508,-117.25683,1
32.879508,-117.253856,1
32.879508,-117.247499,1
32.879496,-117.256986,1
32.879496,-117.254026,1
32.879496,-117.24764,1
32.879496,-117.230492,1
32.879484,-117.254338,1
32.879484,-117.247909,1
32.879484,-117.230875,1
32.879473,-117.25431,1
32.879473,-117.247895,1
32.879473,-117.230917,1
32.879461,-117.254366,1
32.879461,-117.247838,1
32.879461,-117.230917,1
32.879449,-117.254281,1
32.879449,-117.247782,1
32.879449,-117.230181,1
32.879438,-117.254125,1
32.879438,-117.247668,1
32.879426,-117.256915,1
32.879426,-117.253927,1
32.879426,-117.24706,1
32.879414,-117.256391,1
32.879414,-117.253389,1
32.879414,-117.244893,1
32.879402,-117.255825,1
32.879402,-117.252143,1
32.879402,-117.239187,1
32.879391,-117.254805,1
32.879391,-117.248065,1
32.879379,-117.256476,1
32.879379,-117.253432,1
32.879379,-117.241735,1
32.879367,-117.255188,1
32.879367,-117.24941,1
32.879355,-117.256887,1
32.879355,-117.253913,1
32.879355,-117.244043,1
32.879344,-117.255796,1
32.879344,-117.252242,1
32.879344,-117.235335,1
32.879332,-117.254664,1
32.879332,-117.247513,1
32.87932,-117.257,1
32.87932,-117.254041,1
32.87932,-117.245658,1
32.879309,-117.256094,1
32.879309,-117.252525,1
32.879309,-117.240489,1
32.879297,-117.254876,1
32.879297,-117.247938,1
32.879285,-117.256589,1
32.879285,-117.253573,1
32.879285,-117.241509,1
32.879273,-117.255173,1
32.879273,-117.249481,1
32.879262,-117.256533,1
32.879262,-117.253531,1
32.879262,-117.241495,1
32.87925,-117.255357,1
32.87925,-117.250557,1
32.87925,-117.231285,1
32.879238,-117.254196,1
32.879238,-117.245998,1
32.879227,-117.256193,1
32.879227,-117.252724,1
32.879227,-117.240744,1
32.879215,-117.255244,1
32.879215,-117.25043,1
32.879203,-117.256519,1
32.879203,-117.253446,1
32.879203,-117.235335,1
32.879191,-117.25455,1
32.879191,-117.24604,1
32.87918,-117.255966,1
32.87918,-117.25244,1
32.87918,-117.231398,1
32.879168,-117.254395,1
32.879168,-117.245729,1
32.879156,-117.255811,1
32.879156,-117.252313,1
32.879156,-117.231229,1
32.879145,-117.254253,1
32.879145,-117.244412,1
32.879133,-117.255697,1
32.879133,-117.252271,1
32.879121,-117.256958,1
32.879121,-117.253984,1
32.879121,-117.242911,1
32.879109,-117.255343,1
32.879109,-117.250982,1
32.879098,-117.256632,1
32.879098,-117.25363,1
32.879098,-117.236241,1
32.879086,-117.255018,1
32.879086,-117.247272,1
32.879074,-117.256334,1
32.879074,-117.25329,1
32.879074,-117.22926,1
32.879063,-117.254111,1
32.879063,-117.240079,1
32.879051,-117.254777,1
32.879051,-117.245757,1
32.879039,-117.255499,1
32.879039,-117.250897,1
32.879027,-117.256504,1
32.879027,-117.253545,1
32.879027,-117.233112,1
32.879016,-117.254253,1
32.879016,-117.24233,1
32.879004,-117.255003,1
32.879004,-117.246422,1
32.878992,-117.255966,1
32.878992,-117.252171,1
32.87898,-117.256575,1
32.87898,-117.25363,1
32.87898,-117.232899,1
32.878969,-117.254465,1
32.878969,-117.243095,1
32.878957,-117.255499,1
32.878957,-117.250515,1
32.878945,-117.256363,1
32.878945,-117.253403,1
32.878945,-117.229798,1
32.878934,-117.254154,1
32.878934,-117.240107,1
32.878922,-117.255117,1
32.878922,-117.246649,1
32.87891,-117.256179,1
32.87891,-117.252709,1
32.87891,-117.236043,1
32.878898,-117.254479,1
32.878898,-117.243576,1
32.878887,-117.255839,1
32.878887,-117.252001,1
32.878887,-117.229657,1
32.878875,-117.254069,1
32.878875,-117.240532,1
32.878863,-117.255598,1
32.878863,-117.250458,1
32.878863,-117.231059,1
32.878852,-117.254239,1
32.878852,-117.242344,1
32.87884,-117.255839,1
32.87884,-117.252001,1
32.87884,-117.235689,1
32.878828,-117.25472,1
32.878828,-117.244511,1
32.878816,-117.25632,1
32.878816,-117.253361,1
32.878816,-117.236638,1
32.878805,-117.254833,1
32.878805,-117.246295,1
32.878793,-117.256646,1
32.878793,-117.253672,1
32.878793,-117.239852,1
32.878781,-117.255258,1
32.878781,-117.246677,1
32.878781,-117.229458,1
32.87877,-117.254069,1
32.87877,-117.240475,1
32.878758,-117.255584,1
32.878758,-117.24832,1
32.878758,-117.231498,1
32.878746,-117.254366,1
32.878746,-117.242358,1
32.878734,-117.255995,1
32.878734,-117.252242,1
32.878734,-117.237643,1
32.878723,-117.254763,1
32.878723,-117.245955,1
32.878711,-117.256334,1
32.878711,-117.253333,1
32.878711,-117.239852,1
32.878699,-117.254819,1
32.878699,-117.245913,1
32.878688,-117.256419,1
32.878688,-117.253432,1
32.878688,-117.240135,1
32.878676,-117.255386,1
32.878676,-117.246635,1
32.878676,-117.236595,1
32.878664,-117.254664,1
32.878664,-117.245714,1
32.878652,-117.256887,1
32.878652,-117.253956,1
32.878652,-117.241849,1
32.878641,-117.256094,1
32.878641,-117.252653,1
32.878641,-117.240107,1
32.878629,-117.255542,1
32.878629,-117.246635,1
32.878629,-117.236708,1
32.878617,-117.255046,1
32.878617,-117.246196,1
32.878617,-117.233664,1
32.878605,-117.254918,1
32.878605,-117.246125,1
32.878605,-117.231469,1
32.878594,-117.254564,1
32.878594,-117.245729,1
32.878594,-117.231186,1
32.878582,-117.254479,1
32.878582,-117.2457,1
32.878582,-117.230167,1
32.87857,-117.25431,1
32.87857,-117.245389,1
32.87857,-117.229728,1
32.878559,-117.254281,1
32.878559,-117.245346,1
32.878559,-117.230251,1
32.878547,-117.254267,1
32.878547,-117.24495,1
32.878535,-117.256717,1
32.878535,-117.253757,1
32.878535,-117.242174,1
32.878523,-117.25625,1
32.878523,-117.253318,1
32.878523,-117.240546,1
32.878512,-117.255867,1
32.878512,-117.250203,1
32.878512,-117.239526,1
32.8785,-117.255372,1
32.8785,-117.246536,1
32.8785,-117.232744,1
32.878488,-117.254989,1
32.878488,-117.246111,1
32.878488,-117.228099,1
32.878477,-117.254111,1
32.878477,-117.242642,1
32.878465,-117.255881,1
32.878465,-117.247569,1
32.878465,-117.23222,1
32.878453,-117.254536,1
32.878453,-117.2441,1
32.878441,-117.256023,1
32.878441,-117.25254,1
32.878441,-117.232106,1
32.87843,-117.254649,1
32.87843,-117.241792,1
32.878418,-117.255754,1
32.878418,-117.24689,1
32.878406,-117.256844,1
32.878406,-117.253899,1
32.878406,-117.239965,1
32.878395,-117.254876,1
32.878395,-117.245403,1
32.878383,-117.255796,1
32.878383,-117.247513,1
32.878371,-117.256788,1
32.878371,-117.253871,1
32.878371,-117.240008,1
32.878359,-117.254961,1
32.878359,-117.246068,1
32.878348,-117.255697,1
32.878348,-117.247215,1
32.878336,-117.256476,1
32.878336,-117.253531,1
32.878336,-117.232687,1
32.878324,-117.254579,1
32.878324,-117.245063,1
32.878312,-117.255584,1
32.878312,-117.246791,1
32.878301,-117.256476,1
32.878301,-117.253545,1
32.878301,-117.229685,1
32.878289,-117.254182,1
32.878289,-117.241834,1
32.878277,-117.255145,1
32.878277,-117.246068,1
32.878266,-117.255867,1
32.878266,-117.247414,1
32.878254,-117.256632,1
32.878254,-117.253715,1
32.878254,-117.236949,1
32.878242,-117.254848,1
32.878242,-117.245587,1
32.87823,-117.255896,1
32.87823,-117.251902,1
32.87823,-117.228028,1
32.878219,-117.254097,1
32.878219,-117.239314,1
32.878207,-117.25506,1
32.878207,-117.24587,1
32.878195,-117.255839,1
32.878195,-117.249042,1
32.878184,-117.256547,1
32.878184,-117.253616,1
32.878184,-117.228142,1
32.878172,-117.254154,1
32.878172,-117.231313,1
32.87816,-117.25438,1
32.87816,-117.232843,1
32.878148,-117.254593,1
32.878148,-117.237232,1
32.878137,-117.254763,1
32.878137,-117.237827,1
32.878125,-117.254805,1
32.878125,-117.244596,1
32.878113,-117.254961,1
32.878113,-117.245785,1
32.878102,-117.255188,1
32.878102,-117.246422,1
32.87809,-117.255329,1
32.87809,-117.246847,1
32.878078,-117.255655,1
32.878078,-117.247272,1
32.878066,-117.256632,1
32.878066,-117.253701,1
32.878066,-117.232135,1
32.878055,-117.254522,1
32.878055,-117.244822,1
32.878043,-117.255697,1
32.878043,-117.247343,1
32.878031,-117.256802,1
32.878031,-117.253885,1
32.878031,-117.240744,1
32.87802,-117.255003,1
32.87802,-117.246337,1
32.878008,-117.25632,1
32.878008,-117.253403,1
32.878008,-117.231965,1
32.877996,-117.254324,1
32.877996,-117.244497,1
32.877984,-117.255244,1
32.877984,-117.24689,1
32.877973,-117.255867,1
32.877973,-117.250883,1
32.877961,-117.256434,1
32.877961,-117.253517,1
32.877949,-117.25683,1
32.877949,-117.253899,1
32.877949,-117.231129,1
32.877938,-117.254225,1
32.877938,-117.231837,1
32.877926,-117.254324,1
32.877926,-117.234061,1
32.877914,-117.254465,1
32.877914,-117.236071,1
32.877902,-117.254791,1
32.877902,-117.241608,1
32.877891,-117.255074,1
32.877891,-117.244567,1
32.877879,-117.2554,1
32.877879,-117.246691,1
32.877867,-117.255796,1
32.877867,-117.247753,1
32.877855,-117.256051,1
32.877855,-117.253106,1
32.877844,-117.256363,1
32.877844,-117.253417,1
32.877832,-117.256943,1
32.877832,-117.254012,1
32.877832,-117.232942,1
32.87782,-117.254791,1
32.87782,-117.245799,1
32.877809,-117.255782,1
32.877809,-117.249651,1
32.877797,-117.256519,1
32.877797,-117.253587,1
32.877797,-117.230804,1
32.877785,-117.254281,1
32.877785,-117.241735,1
32.877773,-117.255173,1
32.877773,-117.247513,1
32.877762,-117.255782,1
32.877762,-117.250288,1
32.87775,-117.256405,1
32.87775,-117.25346,1
32.877738,-117.256844,1
32.877738,-117.253885,1
32.877738,-117.244341,1
32.877727,-117.254933,1
32.877727,-117.247853,1
32.877715,-117.256065,1
32.877715,-117.253049,1
32.877703,-117.256943,1
32.877703,-117.253984,1
32.877703,-117.244567,1
32.877691,-117.255924,1
32.877691,-117.251761,1
32.877691,-117.242443,1
32.87768,-117.255145,1
32.87768,-117.24866,1
32.87768,-117.23205,1
32.877668,-117.254621,1
32.877668,-117.247725,1
32.877668,-117.228156,1
32.877656,-117.254069,1
32.877656,-117.247414,1
32.877645,-117.256844,1
32.877645,-117.253856,1
32.877645,-117.247371,1
32.877645,-117.228198,1
32.877633,-117.254041,1
32.877633,-117.247711,1
32.877633,-117.233537,1
32.877621,-117.254522,1
32.877621,-117.248504,1
32.877621,-117.241565,1
32.877609,-117.255117,1
32.877609,-117.249552,1
32.877609,-117.24325,1
32.877598,-117.256264,1
32.877598,-117.253276,1
32.877598,-117.246635,1
32.877598,-117.235986,1
32.877586,-117.254479,1
32.877586,-117.248801,1
32.877586,-117.242996,1
32.877574,-117.25598,1
32.877574,-117.251832,1
32.877574,-117.24638,1
32.877574,-117.23627,1
32.877563,-117.254607,1
32.877563,-117.248858,1
32.877563,-117.24318,1
32.877551,-117.256009,1
32.877551,-117.253035,1
32.877551,-117.246635,1
32.877551,-117.232659,1
32.877539,-117.254465,1
32.877539,-117.24873,1
32.877539,-117.243081,1
32.877527,-117.255924,1
32.877527,-117.25295,1
32.877527,-117.246663,1
32.877527,-117.231738,1
32.877516,-117.254423,1
32.877516,-117.248617,1
32.877516,-117.243123,1
32.877504,-117.255896,1
32.877504,-117.251846,1
32.877504,-117.246748,1
32.877492,-117.256943,1
32.877492,-117.253956,1
32.877492,-117.248037,1
32.877492,-117.2425,1
32.87748,-117.255003,1
32.87748,-117.24958,1
32.87748,-117.245686,1
32.877469,-117.256533,1
32.877469,-117.253531,1
32.877469,-117.247739,1
32.877469,-117.241665,1
32.877457,-117.254649,1
32.877457,-117.248957,1
32.877457,-117.243335,1
32.877445,-117.256094,1
32.877445,-117.253078,1
32.877445,-117.247357,1
32.877445,-117.239753,1
32.877434,-117.254692,1
32.877434,-117.249014,1
32.877434,-117.243293,1
32.877422,-117.25625,1
32.877422,-117.253233,1
32.877422,-117.247258,1
32.877422,-117.237558,1
32.87741,-117.254664,1
32.87741,-117.248787,1
32.87741,-117.243265,1
32.877398,-117.25608,1
32.877398,-117.253063,1
32.877398,-117.247159,1
32.877398,-117.233551,1
32.877387,-117.254621,1
32.877387,-117.24924,1
32.877387,-117.243477,1
32.877375,-117.256377,1
32.877375,-117.253347,1
32.877375,-117.247357,1
32.877375,-117.241594,1
32.877363,-117.254692,1
32.877363,-117.248886,1
32.877363,-117.243321,1
32.877352,-117.256292,1
32.877352,-117.253276,1
32.877352,-117.247244,1
32.877352,-117.240588,1
32.87734,-117.25455,1
32.87734,-117.248688,1
